PLUIDM|PLUIGR|TAG|RENCENG|MINOR|KDIDM
10005009|0296470|N|1|2|G089
20128963|1778550||1|1|G089
10019725|0548240||1|2|G089
20053103|1261320||1|1|G089
20082655|1454700||1|1|G089
20041266|1532120||1|2|G089
20059867|1635390||1|2|G089
20129260|1706670||1|2|G089
20075740|1533840||1|2|G089
20069650|1310690||1|1|G089
20106233|1863350|Z|1|1|G089
20123291|1486570||1|0|G089
20002877|1018050|N|1|1|G089
20042115|1372670|R|1|1|G089
20035183|1309550|N|1|1|G089
20047279||N|0|1|G089
20031864|1282180|F|1|2|G089
20045634||R|0|1|G089
20034202|1161970|N|1|1|G089
20059797|1671350|N|1|40|G089
20052753|1668310|N|1|2|G089
20038142|1287660|N|1|1|G089
20048976|1285300|R|1|1|G089
20028003|1188410|R|1|1|G089
20029195||R|0|1|G089
20126323|1463800|Z|1|1|G089
20048542||N|0|1|G089
20056306||N|0|1|G089
20056277||N|0|1|G089
20055314|1314920|N|1|1|G089
20055288||N|0|1|G089
20057231||N|0|1|G089
10034973|1326510|R|1|1|G089
20116740|||0|0|G089
20048642|1318130||1|24|G089
20085976|1312510||1|10|G089
20121625|1539360|V|1|1|G089
20115345|||0|0|G089
20131353|1660810|Z|1|6|G089
20067240|1479390||1|2|G089
20075984|1414630|T|1|1|G089
20129129|1645280||1|1|G089
10004048|0036630|S|1|6|G089
20056601|1306030||1|1|G089
20011060|1109730||1|2|G089
20117196|1485890|V|1|1|G089
20072834|1529800|T|1|1|G089
20021810|1173580||1|1|G089
20038758|1143300||1|1|G089
20089867|1296700|R|1|12|G089
20090184|1418940|N|1|1|G089
20079734|1294550|N|1|2|G089
20091244|1299470|N|1|1|G089
20092038|1456110|N|1|10|G089
20093636|1488070|N|1|2|G089
20089839|1667140|N|1|2|G089
20094768|1457190|R|1|2|G089
20094188|1832340|N|1|1|G089
20027833|1204630||1|1|G089
20099295|1489480|N|1|1|G089
20096676|1490320|N|1|2|G089
20101059|1448380|N|1|2|G089
20098427|1467820|R|1|2|G089
20096607|1469530|R|1|1|G089
20100985|1448210|N|1|2|G089
20114055|1460350|I|1|1|G089
20127419|1681850|I|1|1|G089
10001782|0000240|N|1|2|G089
20130556|1701000||1|1|G089
20124280|1510340||1|1|G089
20094957|1511050|V|1|10|G089
20092220|1550670||1|1|G089
20108548|1593550|V|1|1|G089
20131223|1438800||1|1|G089
20032238|1304480|N|1|1|G089
20073641|1293360|N|1|1|G089
20087042|1688100|N|1|2|G089
20088544|1515850|N|1|2|G089
20089970|1667570|R|1|1|G089
20089790|1354430|R|1|1|G089
20091314|1299560|R|1|1|G089
20091544|1400640|N|1|1|G089
20092071|1502200|N|1|2|G089
20094236|1524380|R|1|1|G089
20094701|1456530|N|1|1|G089
20094265|1434180|N|1|10|G089
20094276|1831450|R|1|2|G089
20094320|1831290||1|1|G089
20126807|1785940||1|1|G089
10004714|0039020||1|4|G089
20049387|1324420||1|2|G089
20067198|1311130||1|2|G089
20046211|1382640||1|2|G089
20088545|1515830||1|2|G089
20092899|1401510||1|24|G089
20108144|1424100|I|1|2|G089
20045906|1317270||1|6|G089
20060458||R|0|1|G089
20040655||N|0|1|G089
20018534|1146560|F|1|1|G089
20062819||N|0|1|G089
20057334||N|0|1|G089
20053894||N|0|1|G089
20048530|1708190|N|1|2|G089
20044072||R|0|1|G089
20013723|1863840|N|1|1|G089
20062005||N|0|1|G089
20060303|1864790|N|1|1|G089
20028258||F|0|1|G089
20051948|1480960|R|1|1|G089
20048965|1268300||1|1|G089
20051841|1481020||1|2|G089
20062310|1341110|L|1|2|G089
20121388|1673910||1|1|G089
20085740|1393350||1|1|G089
20087292|1374390||1|2|G089
20123358|1445960||1|1|G089
20033003|1282160||1|1|G089
20096787|1490210|T|1|2|G089
20002944|0501030||1|4|G089
20093102|1354560||1|1|G089
20120923|1420740||1|1|G089
20086583|1687270|N|1|1|G089
20096694|1470160|R|1|1|G089
20092368|1822660|N|1|1|G089
20054022|1481740||1|1|G089
10040122|1643240||1|2|G089
20124758|1445360||1|1|G089
20123469|1486870|N|1|6|G089
20128767|1605270|Z|1|300|G089
20098731|1491130|Z|1|2|G089
20122462|1522430||1|1|G089
20037096|1220240||1|1|G089
10015650|0472090|L|1|1|G089
20123646|||0|0|G089
20008420|1060180||1|2|G089
20129130|1645300||1|1|G089
20094162|1818450|T|1|1|G089
20106549|1863780||1|1|G089
20029636|1277910||1|2|G089
20051832|1480990|N|1|1|G089
20048742|1257580|R|1|2|G089
20021817|1236420|N|1|2|G089
20033485||R|0|1|G089
20057403||N|0|1|G089
20053062|1261890|R|1|1|G089
20050106|1540870|N|1|2|G089
20113000|1631910||1|1|G089
20111611|1583360||1|2|G089
20038765|1287800||1|2|G089
20046660|1508360||1|1|G089
20132198|||0|0|G089
20132210|||0|0|G089
10000752|1534220||1|6|G089
20076573|1514940|L|1|2|G089
20124289|1416260||1|6|G089
20130626|1701400||1|1|G089
10005701|0273290||1|1|G089
20015235|1112180||1|2|G089
10002898|0020470|T|1|1|G089
20122808|1817420||1|32|G089
20115332|1672270||1|2|G089
10033236|1155710|T|1|2|G089
10040350|0893730||1|1|G089
20003395|1021710||1|1|G089
20027869|1156310|T|1|1|G089
20040627||R|0|1|G089
20039175||R|0|1|G089
20120613|1781850||1|1|G089
20117211|1486010||1|1|G089
20079751|1671920||1|1|G089
20129435|1662450||1|1|G089
20021434|1174170||1|1|G089
20051952|1480940||1|2|G089
20102000|1703870||1|1|G089
20117210|1486000|V|1|1|G089
20028001|1198650||1|2|G089
20128894|1974580||1|1|G089
20063696|1358460||1|2|G089
20020128|1214300||1|36|G089
20060469|1686440|Z|1|1|G089
20115196|1594350|I|1|1|G089
20096351|1690140||1|1|G089
20055605|1553140|V|1|1|G089
20128423|1699640|I|1|1|G089
20115519|||0|0|G089
20132065||Z|0|1|G089
20046341|1399740||1|1|G089
20001701|1009810||1|2|G089
10020147|0573360||1|1|G089
10000146|0293330||1|2|G089
20087019|1687860|L|1|1|G089
10021933|1358070|N|1|2|G089
20065282||R|0|1|G089
20063934|1358840|N|1|1|G089
20066679||N|0|1|G089
20067212|1556640|R|1|1|G089
20066732||N|0|1|G089
20066601||N|0|1|G089
20066045|1318150|R|1|1|G089
20067871||R|0|12|G089
20067452|1372210|N|1|2|G089
20068090|1530990|N|1|2|G089
20118160||Z|0|1|G089
20057700|1265050|Z|1|1|G089
20118170||R|0|0|G089
20101812|1452080|Z|1|50|G089
20130911|1507320||1|1|G089
20127006|1612910|Z|1|1|G089
20124963|1446280|T|1|1|G089
20033452||N|0|1|G089
20131490|||0|0|G089
20123621|||0|0|G089
20082195|1550990|N|1|1|G089
10005166|0814340|N|1|1|G089
20102838|1525090|N|1|1|G089
20109383|1459790||1|2|G089
20118165||Z|0|10|G089
20124978|1446160|V|1|12|G089
20077116|1281740||1|12|G089
20101916|1542910|N|1|2|G089
20102240|1653480|R|1|6|G089
20104300|1543700|R|1|1|G089
20103292|1526050|N|1|1|G089
20091189|1266530|F|1|1|G089
20131240|1412570||1|0|G089
20098848|1552530|R|1|1|G089
20101082|1468390|N|1|2|G089
20113819|1459830|N|1|24|G089
20064556|1388140||1|2|G089
20123288|1486540||1|0|G089
20127001|1612890|Z|1|1|G089
20130904|1860470||1|1|G089
20132092||Z|0|1|G089
10004501|1689540||1|20|G089
20124186|||0|0|G089
20123631|||0|0|G089
20118909|1547610|V|1|1|G089
10003942|0044880||1|2|G089
20125750|1539870||1|1|G089
20069760||N|0|1|G089
20071509|1450610|N|1|2|G089
20071130||N|0|1|G089
20117199|1485910||1|1|G089
20116482|1704210||1|1|G089
20049968|1478850||1|1|G089
20124625|1580110||1|1|G089
20129102|1567360|L|1|6|G089
20129123|1567390|L|1|6|G089
20123710|||0|0|G089
20124201|1662130||1|0|G089
20098982|1461210|N|1|1|G089
20091326|1266400||1|2|G089
20094414|1524990|R|1|2|G089
20113140|1632540|N|1|6|G089
20115161|1632940|F|1|1|G089
20116409|1704610|N|1|10|G089
20054606|1298550|R|1|1|G089
20008800|1215950|N|1|6|G089
20046732|1565220|N|1|70|G089
20002879||R|0|1|G089
20049705|1376930|N|1|1|G089
20041415||N|0|1|G089
20040492|1352150|R|1|1|G089
20121427|1837310|V|1|1|G089
20096182|1832330|N|1|1|G089
20109705|1593620|Z|1|1|G089
20062312|1341160||1|1|G089
20129826|1957720||1|1|G089
20061707|1443250||1|1|G089
20126805|1662430||1|1|G089
20059866|1635380|L|1|2|G089
10031156|0719810||1|1|G089
20129695|1603530||1|1|G089
20070383|1333130||1|2|G089
20126005|1420970|T|1|3|G089
20105341|1824490||1|1|G089
20115160|1632930||1|1|G089
20128951|1563930||1|1|G089
20009731|1070920||1|2|G089
10031962|0805990||1|2|G089
20106050|1444370||1|1|G089
20072322|1529580||1|1|G089
20131915|1860900||1|2|G089
10005583|0380180||1|1|G089
10036780|0056940||1|1|G089
10036740||N|0|1|G089
20025411|1369400|V|1|1|G089
10000178|0092970||1|6|G089
10016719|0505850||1|1|G089
20069630|1310550||1|2|G089
20123666|||0|0|G089
20026676|1520280||1|2|G089
20019170|1136590||1|2|G089
20091174|1295830|V|1|1|G089
20122274|1522280||1|1|G089
10037787|1155670||1|1|G089
20118414|1689480||1|1|G089
20101378|1461890|D|1|1|G089
20047361||N|0|1|G089
20046932|1330140|R|1|1|G089
20040708|1238760|N|1|1|G089
20044185|1405790|R|1|1|G089
20033002|1144350|R|1|1|G089
20012061||R|0|1|G089
20034981|1150120|N|1|1|G089
20053366||N|0|1|G089
20044539||R|0|1|G089
20054679|1298790|N|1|4|G089
20034274|1247170||1|2|G089
20099403|1426790||1|1|G089
20119096|1547010||1|2|G089
20128122|1799040||1|1|G089
20087278|1486830||1|2|G089
20128688|1605060||1|2|G089
20071089|1676130||1|1|G089
20123360|1486470|I|1|1|G089
20113829|1546620|Z|1|1|G089
20107146|1470780||1|1|G089
20098410|1467780|N|1|2|G089
20097159|1414840|N|1|1|G089
20098243|1708880|R|1|1|G089
20097300|1424890|N|1|1|G089
20097161|1414810|N|1|3|G089
20101294|1461710|R|1|1|G089
20099659|1582760|N|1|1|G089
20103435|1710260|N|1|2|G089
10004838|0055430|N|1|2|G089
20107247|1500170|N|1|1|G089
20105711|1491910|N|1|1|G089
20107053|1426820|R|1|2|G089
20028652|1423920|N|1|2|G089
20098858|1552630|R|1|1|G089
20069791|1388540||1|2|G089
10010088|1686840|S|1|20|G089
20046319|1197560|L|1|2|G089
20065043|1662730||1|2|G089
20061938|1443490||1|2|G089
20127734|1742120||1|30|G089
20045995|1290270||1|4|G089
20127835|1798500||1|2|G089
20107005|1942210||1|6|G089
10000322|1367680||1|9|G089
20123204|1566000|N|1|1|G089
20128442|1786030|N|1|12|G089
20075359|1549450|N|1|1|G089
20063172||N|0|1|G089
20065042|1317990|R|1|1|G089
20063328||R|0|1|G089
20058294|1635870|R|1|1|G089
20000862|1008140|N|1|1|G089
10010277||N|0|1|G089
20053609||R|0|1|G089
20131497|||0|0|G089
20109220|1583960||1|2|G089
20099956|1474790||1|3|G089
20093941|1541130||1|2|G089
20104942|1709780||1|6|G089
20045623|1289330||1|2|G089
20124602|1531210||1|24|G089
20130396|1590730||1|1|G089
20123653|||0|0|G089
20040300|1221230|S|1|2|G089
10036619|0033560||1|1|G089
10012198|0379470||1|1|G089
20129773|1957630||1|1|G089
20129833|1840170||1|1|G089
20112338|1584040|R|1|1|G089
20111419|1711140|N|1|2|G089
20116480|1704690|R|1|3|G089
20119542|1435900|N|1|1|G089
20055226|1386750||1|2|G089
10007971|0337730||1|2|G089
20119876|1502440||1|6|G089
20083775|1635270||1|2|G089
20125115|1588970||1|6|G089
20071123|1529230||1|1|G089
20131516|1661640||1|1|G089
20099812|1422960||1|2|G089
20129566|1603450||1|1|G089
20052628|1347350||1|1|G089
10000734|0032020||1|1|G089
20131719|1783910||1|2|G089
10002246|0051100||1|2|G089
20123907|1509820||1|1|G089
20013313|1099170||1|1|G089
20062839|1341480||1|2|G089
10000213|1519380|D|1|3|G089
20119460|1436000||1|6|G089
20098498|1467630||1|2|G089
20105942|1491970|I|1|1|G089
20098398|1467360||1|1|G089
20087307|1374380||1|1|G089
20124281|1510330|I|1|1|G089
20113536|1942550|I|1|1|G089
20117285|1501210|T|1|1|G089
20108549|1468310|T|1|1|G089
20111707|1672530||1|1|G089
20034196|1191570||1|1|G089
20082115|1491120||1|1|G089
20126372|1550740|T|1|1|G089
20127857|1742790|N|1|1|G089
20094509|1434140||1|1|G089
20122949|1569110||1|1|G089
20014241|1179110||1|1|G089
10015684|1181900||1|2|G089
20057705|1478560||1|2|G089
20128561|1785950||1|24|G089
20079877|1389790||1|1|G089
20053797|1260230|T|1|2|G089
10003682|0084970||1|1|G089
20112250|1631710||1|1|G089
20093266|1472350||1|1|G089
20122827|1568600||1|1|G089
20065780|1301530||1|12|G089
20125506|1466390||1|1|G089
20089666|1354330||1|2|G089
20128374|1699410||1|1|G089
10005482|0820490|E|1|12|G089
20115959|1837040||1|2|G089
20101823|1451980|N|1|2|G089
20091457|1313350||1|1|G089
20043410|1367110||1|1|G089
20128557|1785980||1|1|G089
20114113|1633150||1|1|G089
20125175||I|0|1|G089
20098392|1467320|T|1|1|G089
20125179||I|0|1|G089
20098008|1574210|V|1|1|G089
20128981|1564950|R|1|1|G089
20124283|1510310|I|1|1|G089
20131400|1660940||1|1|G089
20129931|1861050||1|1|G089
20119448|1469320|T|1|1|G089
20085748|1323200||1|1|G089
20114622|1972870||1|1|G089
20115171|1594340||1|2|G089
20121414|1539190||1|1|G089
20125109|1703990||1|1|G089
20123794|1533580|V|1|1|G089
20058261||N|0|1|G089
20048763||N|0|1|G089
20053482||N|0|1|G089
20053480||N|0|1|G089
20053497||N|0|1|G089
10014126|0421050|N|1|2|G089
20033283||N|0|1|G089
20056052|1352310|Z|1|1|G089
20048427||R|0|1|G089
20052244||N|0|1|G089
10003412|0068940|N|1|24|G089
20125110|1703930||1|1|G089
20048878|1275640||1|4|G089
20048879|1275630||1|12|G089
20063155|1410310||1|1|G089
20098227|1708740|S|1|1|G089
20025129||V|0|1|G089
20112617|1506140|N|1|10|G089
20032111|1269280|N|1|1|G089
20052864|1442000|N|1|1|G089
20123603|||0|0|G089
20128696|1605500||1|1|G089
20116888|1435880||1|20|G089
20116882|1594860||1|20|G089
20072623|1686330|N|1|1|G089
20073855|1311790|N|1|1|G089
20075333|1549700|N|1|1|G089
20021935|1174650||1|2|G089
10002753|0056760|V|1|1|G089
20130895|1683480||1|1|G089
20112372|1780720||1|1|G089
20119136|1468580||1|2|G089
20124037|1432090|S|1|10|G089
20079512|1427160|S|1|2|G089
20071642|1450750||1|2|G089
20032643|1181820||1|2|G089
20120905|1683630||1|6|G089
20092086|1456120||1|1|G089
20077982|1391000||1|1|G089
20048724|1257560||1|4|G089
10015694|0440000||1|1|G089
20045176|1179270||1|2|G089
10000450|0013830||1|2|G089
20036222||N|0|1|G089
20062850||N|0|1|G089
10000449|0013810|R|1|1|G089
20003969|1282150|N|1|1|G089
20016943|1401930|R|1|1|G089
10000954|0036880|N|1|1|G089
10030217|0700120|R|1|6|G089
10030214|0700100|N|1|1|G089
10013769|0417480|R|1|4|G089
20041067||N|0|1|G089
20041100|1864000|N|1|1|G089
20019283|1138280|R|1|1|G089
20017069|1123180|R|1|1|G089
20062815||N|0|1|G089
20053954||R|0|1|G089
20044559||R|0|5|G089
20083779|1530730||1|2|G089
20048934|1445890||1|24|G089
20094167|1818500||1|6|G089
20092358|1375100||1|1|G089
20012574|1479100||1|12|G089
20037043|1269840|V|1|3|G089
20081243|1320150||1|2|G089
20075747|1497780|R|1|1|G089
20075326|1549780|N|1|1|G089
20076894|1689600|N|1|1|G089
20077806|1420540|N|1|2|G089
20079876|1389780|N|1|1|G089
20030450|1385070|N|1|1|G089
10037729|1411500|N|1|1|G089
20083776|1635280|R|1|1|G089
20084742|1499280|N|1|1|G089
20038448|1271610|V|1|1|G089
20070687|1333230|D|1|1|G089
20021394|1148040||1|6|G089
20095874|1581020|L|1|2|G089
10014263|0232980||1|2|G089
20095746|1580740||1|2|G089
20111393|1711210||1|1|G089
20123019|1569550|L|1|2|G089
10007241|1164420||1|1|G089
20104951|1709670||1|1|G089
20089665|1354320||1|1|G089
10020940|1367070||1|1|G089
20035636|1144240||1|1|G089
20111567|1595810||1|1|G089
10022033||N|0|1|G089
20042064||N|0|1|G089
20046012||N|0|1|G089
20055213|1386540|F|1|1|G089
20054785||N|0|1|G089
20016810||R|0|2|G089
20062004||N|0|1|G089
20050321||N|0|0|G089
20046906|1163700|N|1|1|G089
20049149||N|0|1|G089
20056842||N|0|1|G089
20047706|1283920|N|1|2|G089
20025332|1177290|N|1|1|G089
20022314|1175120|R|1|1|G089
20062330|1311250|R|1|1|G089
20061102|1439600|N|1|2|G089
20010462||R|0|1|G089
20010460||R|0|1|G089
20063022||N|0|1|G089
20050078||R|0|1|G089
10030189||N|0|40|G089
20060733||N|0|20|G089
20059495||N|0|1|G089
20028878|1513770|N|1|2|G089
20039692|1327560|N|1|1|G089
20007169||R|0|1|G089
20037667||R|0|1|G089
20082121|1708730|N|1|1|G089
20098260|1467050|R|1|1|G089
20071079|1450820|R|1|1|G089
20071732||N|0|1|G089
20071082|1675990|N|1|2|G089
20071936||N|0|1|G089
20071929||N|0|1|G089
20072022|1714480|N|1|2|G089
20073556|1293160|N|1|3|G089
20072250|1318850|R|1|1|G089
20073930|1389450|N|1|1|G089
20074227|1317500|R|1|2|G089
20074052|1320750|N|1|1|G089
20074062|1320640|N|1|1|G089
20065364|1397010|N|1|2|G089
20067261||N|0|1|G089
20067179||N|0|1|G089
20068401|1556880|N|1|1|G089
20068955|1529770|N|1|1|G089
20069292||N|0|1|G089
20071502|1450640|N|1|40|G089
20072613|1715100|N|1|1|G089
10000110|0002510|N|1|6|G089
20044585||N|0|1|G089
20044618|1864150|N|1|1|G089
20043769|1864060|N|1|1|G089
20038908|1398950|R|1|1|G089
10027166|0755860|R|1|1|G089
20046571|1278210|N|1|1|G089
20027008|1330040|N|1|24|G089
20060935|1412510|R|1|2|G089
20037496|1229850|N|1|3|G089
20056501||N|0|1|G089
20038906|1636990|N|1|1|G089
20039575|1490120|N|1|1|G089
20040576|1221210|N|1|1|G089
20048170||N|0|1|G089
20055334||N|0|1|G089
20098850|1552550|R|1|1|G089
20103952|1509350|N|1|1|G089
20098266|1467110|R|1|1|G089
20099862|1422830|N|1|1|G089
20102725|1525080|R|1|1|G089
20110717|1462620|N|1|4|G089
20108430|1468290|F|1|2|G089
20132140|||0|1|G089
20075725|1533800|N|1|1|G089
20075996|1351420|N|1|1|G089
20075765|1497820|R|1|1|G089
20076617|1514960|R|1|1|G089
20080925|1320020|N|1|1|G089
20081626|1391290|R|1|1|G089
20067680|1429710||1|1|G089
20079649|1530330|N|1|1|G089
20083789|1635260|N|1|40|G089
20019290|1138340|R|1|1|G089
20030512|1385320|R|1|1|G089
20054655||R|0|1|G089
20055672||N|0|1|G089
20060464||R|0|1|G089
20040657||N|0|1|G089
20062304||N|0|1|G089
20053971||R|0|1|G089
20053899|1383150|R|1|1|G089
20053953||R|0|1|G089
20054253||R|0|1|G089
20061770||N|0|1|G089
20061767||N|0|1|G089
20060309||N|0|1|G089
20050355|1394570|F|1|1|G089
20041115||R|0|1|G089
20053576|1402670|N|1|1|G089
20054935||N|0|1|G089
20053948||N|0|1|G089
20056808||R|0|2|G089
10027571|1153520|N|1|2|G089
10028737||N|0|1|G089
20042972|1303060|N|1|1|G089
10023832|0724860|N|1|1|G089
20062809||N|0|1|G089
20062258|1443890|N|1|1|G089
20062446||N|0|1|G089
20045865|1300100|F|1|1|G089
20037645|1348310|R|1|4|G089
20064828|1544530|N|1|24|G089
20117260|1781450|R|1|1|G089
20045296|1381170|R|1|1|G089
10003709|1822170|N|1|1|G089
20057223||R|0|1|G089
20055974|1188510|R|1|12|G089
20059746|1439930|N|1|12|G089
20055995||N|0|1|G089
20056000||N|0|1|G089
20056171||N|0|1|G089
20056596||N|0|1|G089
20040692||N|0|1|G089
20042093||R|0|1|G089
20060490|1528700|N|1|1|G089
20046213|1179970|R|1|1|G089
20064842|1373300|N|1|1|G089
10006261|0294910|N|1|1|G089
20043298|1327730|N|1|1|G089
20055024||N|0|1|G089
20055309||N|0|1|G089
20055313|1314910|N|1|1|G089
20055364|1315440|N|1|1|G089
20037010||R|0|1|G089
20008465|1060500|N|1|6|G089
10005310|0263810|T|1|1|G089
20055794||R|0|1|G089
20045684||R|0|1|G089
20049356||R|0|1|G089
20002926||R|0|1|G089
20010431|1076380|N|1|1|G089
20037746||N|0|1|G089
20062438||N|0|1|G089
20047542||N|0|1|G089
20047550||R|0|1|G089
20039645||N|0|2|G089
20054901|1535050|N|1|3|G089
20048062||R|0|1|G089
20049304|1285160|R|1|2|G089
20047285|1217590|R|1|1|G089
20043021|1288400|N|1|2|G089
20058076|1482010|R|1|12|G089
20033499||N|0|1|G089
20062313|1341130|R|1|1|G089
20059869||N|0|1|G089
20061169||N|0|1|G089
20052982|1349780|N|1|1|G089
20071915||N|0|1|G089
20074047|1274490|N|1|1|G089
20074005|1312050|N|1|1|G089
20074188|1345840|N|1|1|G089
20075327|1549760|N|1|1|G089
20076112|1351850|N|1|1|G089
20014118||N|0|0|G089
20060840||N|0|1|G089
20037985||R|0|1|G089
20050324||N|0|0|G089
10030806|1175050|R|1|2|G089
20048576||N|0|1|G089
20049870||N|0|1|G089
20049542||N|0|1|G089
20029571|1232060|R|1|4|G089
20033487||R|0|1|G089
20022359||N|0|1|G089
20043932||N|0|1|G089
20062888||N|0|1|G089
20046004||N|0|1|G089
20060329||R|0|1|G089
20052933|1442300|N|1|1|G089
20057873||N|0|1|G089
20018362||R|0|2|G089
10037001|0055920|N|1|2|G089
10032611|0823940|N|1|1|G089
20130909|1860620||1|1|G089
20130280|1684580||1|1|G089
20108739|1415570|I|1|2|G089
20129835|1691880||1|1|G089
20124621|1417350|Z|1|1|G089
20116685|1705250||1|2|G089
20131993|1975560||1|1|G089
20055950|1286570||1|2|G089
20123082|1615910|T|1|1|G089
20082206|1411450||1|1|G089
20040705|1349180||1|2|G089
20049367|1832180||1|1|G089
20010520|1385160||1|1|G089
20127065|1629650||1|1|G089
20075922|1498340|N|1|2|G089
20076020|1351880|N|1|1|G089
20075645||R|0|1|G089
20077024|1281460|N|1|1|G089
20069774|1388560|N|1|1|G089
20077311|1352460|N|1|1|G089
20078740|1452450|R|1|1|G089
20079656|1294380|N|1|1|G089
20054853|1308900|R|1|1|G089
20081982|1391420|R|1|1|G089
20084960||N|0|0|G089
20112752|1631550|N|1|1|G089
20117642|1485420|R|1|6|G089
20119940|1419940|N|1|10|G089
10037727|1441230||1|1|G089
20121039|1420890|N|1|2|G089
20127756|1742170|R|1|6|G089
20066175|1271260|N|1|1|G089
20022255||N|0|1|G089
20063327|1318040|R|1|1|G089
20005743|1039750|N|1|12|G089
20028298||N|0|1|G089
10007327|0303160|N|1|2|G089
20052030|1481250|N|1|6|G089
20048503|1290440|N|1|1|G089
20047485||R|0|1|G089
20026894||N|0|2|G089
20040121||N|0|1|G089
20048973|1394810|R|1|1|G089
20053408|1340410|N|1|2|G089
20035822||F|0|1|G089
20045410|1533010|R|1|1|G089
20046087||N|0|1|G089
20052870||N|0|1|G089
20067242|1529240|S|1|2|G089
20121017|1634000||1|1|G089
20129495|1662530||1|2|G089
20129578|1603370||1|1|G089
20122925|1569170||1|1|G089
10010189|0739630|S|1|4|G089
20103297|1525940||1|3|G089
20094211|1831490||1|1|G089
20040833|1473510|V|1|5|G089
20052038|1527990|T|1|1|G089
20125043|||0|2|G089
20131560|1661630||1|1|G089
20048037|1180660|N|1|1|G089
20019714|1288840|N|1|1|G089
20054782|1653230|N|1|2|G089
20060338||R|0|1|G089
20049039|1325150|N|1|2|G089
20041416||N|0|1|G089
20035165|1383010|R|1|1|G089
20048022|1329760|R|1|1|G089
20035581||N|0|1|G089
20047693||N|0|1|G089
10011754||N|0|1|G089
20065383|1529320|R|1|1|G089
20064848||N|0|1|G089
20063860|1358780|N|1|2|G089
20063928|1358830|N|1|1|G089
20067080||N|0|1|G089
20067465|1686420|R|1|1|G089
20067712||N|0|1|G089
20067455||N|0|1|G089
20069148|1557590|N|1|2|G089
20020118|1228890|N|1|1|G089
20116678|1705350|F|1|1|G089
20077471|1452760|N|1|1|G089
20123050|1510040|N|1|6|G089
20064915|1380470|N|1|2|G089
20056659||N|0|1|G089
20062695||N|0|1|G089
20062668||N|0|1|G089
20064983||N|0|1|G089
10003111|0338210||1|1|G089
10012172|1097030||1|1|G089
20065379|1397090|L|1|1|G089
20047323|1425180|D|1|2|G089
20124402|1416740|L|1|1|G089
20114104|1674090||1|1|G089
20099546|1489660|Z|1|50|G089
20027167|1382590|L|1|32|G089
10000527|0401060||1|1|G089
20130059|1691920||1|1|G089
20129570|1603410||1|2|G089
20085103|1346210|N|1|1|G089
20038151|1302920|R|1|1|G089
20032748||F|0|2|G089
20048977|1285310|R|1|1|G089
20056337|1378410|R|1|1|G089
20011089||N|0|3|G089
20088868|1299170|F|1|1|G089
20088708|1266720|R|1|1|G089
20089828|1667120|N|1|1|G089
20090399|1419660|N|1|2|G089
20091273|1299490|F|1|1|G089
20069271|1715130|N|1|1|G089
20070425||N|0|1|G089
20069855|1388690|N|1|1|G089
20070684||N|0|1|G089
20070184||N|0|1|G089
20047102|1864490|N|1|1|G089
20040501||N|0|1|G089
20033398||N|0|1|G089
20054335||R|0|1|G089
